"OWNER","OBJECT_NAME","OBJECT_TYPE"
"PUBLIC","ALL_SNAPSHOT_LOGS","SYNONYM"
"PUBLIC","ALL_SNAPSHOT_REFRESH_TIMES","SYNONYM"
"PUBLIC","ALL_SOURCE","SYNONYM"
"PUBLIC","ALL_SOURCE_AE","SYNONYM"
"PUBLIC","ALL_SQLJ_TYPES","SYNONYM"
"PUBLIC","ALL_SQLJ_TYPE_ATTRS","SYNONYM"
"PUBLIC","ALL_SQLJ_TYPE_METHODS","SYNONYM"
"PUBLIC","ALL_SQLSET","SYNONYM"
"PUBLIC","ALL_SQLSET_BINDS","SYNONYM"
"PUBLIC","ALL_SQLSET_PLANS","SYNONYM"
"PUBLIC","ALL_SQLSET_REFERENCES","SYNONYM"
"PUBLIC","ALL_SQLSET_STATEMENTS","SYNONYM"
"PUBLIC","ALL_SQL_TRANSLATIONS","SYNONYM"
"PUBLIC","ALL_SQL_TRANSLATION_PROFILES","SYNONYM"
"PUBLIC","ALL_STATEMENTS","SYNONYM"
"PUBLIC","ALL_STAT_EXTENSIONS","SYNONYM"
"PUBLIC","ALL_STORED_SETTINGS","SYNONYM"
"PUBLIC","ALL_STREAMS_COLUMNS","SYNONYM"
"PUBLIC","ALL_STREAMS_GLOBAL_RULES","SYNONYM"
"PUBLIC","ALL_STREAMS_KEEP_COLUMNS","SYNONYM"
"PUBLIC","ALL_STREAMS_MESSAGE_CONSUMERS","SYNONYM"
"PUBLIC","ALL_STREAMS_MESSAGE_RULES","SYNONYM"
"PUBLIC","ALL_STREAMS_NEWLY_SUPPORTED","SYNONYM"
"PUBLIC","ALL_STREAMS_RULES","SYNONYM"
"PUBLIC","ALL_STREAMS_SCHEMA_RULES","SYNONYM"
"PUBLIC","ALL_STREAMS_TABLE_RULES","SYNONYM"
"PUBLIC","ALL_STREAMS_TRANSFORMATIONS","SYNONYM"
"PUBLIC","ALL_STREAMS_TRANSFORM_FUNCTION","SYNONYM"
"PUBLIC","ALL_STREAMS_UNSUPPORTED","SYNONYM"
"PUBLIC","ALL_SUBPARTITION_TEMPLATES","SYNONYM"
"PUBLIC","ALL_SUBPART_COL_STATISTICS","SYNONYM"
"PUBLIC","ALL_SUBPART_HISTOGRAMS","SYNONYM"
"PUBLIC","ALL_SUBPART_KEY_COLUMNS","SYNONYM"
"PUBLIC","ALL_SUMDELTA","SYNONYM"
"PUBLIC","ALL_SUMMAP","SYNONYM"
"PUBLIC","ALL_SUMMARIES","SYNONYM"
"PUBLIC","ALL_SUMMARY_AGGREGATES","SYNONYM"
"PUBLIC","ALL_SUMMARY_DETAIL_TABLES","SYNONYM"
"PUBLIC","ALL_SUMMARY_JOINS","SYNONYM"
"PUBLIC","ALL_SUMMARY_KEYS","SYNONYM"
"PUBLIC","ALL_SYNC_CAPTURE","SYNONYM"
"PUBLIC","ALL_SYNC_CAPTURE_PREPARED_TABS","SYNONYM"
"PUBLIC","ALL_SYNC_CAPTURE_TABLES","SYNONYM"
"PUBLIC","ALL_SYNONYMS","SYNONYM"
"PUBLIC","ALL_TABLES","SYNONYM"
"PUBLIC","ALL_TAB_COLS","SYNONYM"
"PUBLIC","ALL_TAB_COLUMNS","SYNONYM"
"PUBLIC","ALL_TAB_COL_STATISTICS","SYNONYM"
"PUBLIC","ALL_TAB_COMMENTS","SYNONYM"
"PUBLIC","ALL_TAB_HISTGRM_PENDING_STATS","SYNONYM"
"PUBLIC","ALL_TAB_HISTOGRAMS","SYNONYM"
"PUBLIC","ALL_TAB_IDENTITY_COLS","SYNONYM"
"PUBLIC","ALL_TAB_MODIFICATIONS","SYNONYM"
"PUBLIC","ALL_TAB_PARTITIONS","SYNONYM"
"PUBLIC","ALL_TAB_PENDING_STATS","SYNONYM"
"PUBLIC","ALL_TAB_PRIVS","SYNONYM"
"PUBLIC","ALL_TAB_PRIVS_MADE","SYNONYM"
"PUBLIC","ALL_TAB_PRIVS_RECD","SYNONYM"
"PUBLIC","ALL_TAB_STATISTICS","SYNONYM"
"PUBLIC","ALL_TAB_STATS_HISTORY","SYNONYM"
"PUBLIC","ALL_TAB_STAT_PREFS","SYNONYM"
"PUBLIC","ALL_TAB_SUBPARTITIONS","SYNONYM"
"PUBLIC","ALL_TRANSFORMATIONS","SYNONYM"
"PUBLIC","ALL_TRIGGERS","SYNONYM"
"PUBLIC","ALL_TRIGGERS_AE","SYNONYM"
"PUBLIC","ALL_TRIGGER_COLS","SYNONYM"
"PUBLIC","ALL_TRIGGER_ORDERING","SYNONYM"
"PUBLIC","ALL_TSTZ_TABLES","SYNONYM"
"PUBLIC","ALL_TSTZ_TAB_COLS","SYNONYM"
"PUBLIC","ALL_TYPES","SYNONYM"
"PUBLIC","ALL_TYPE_ATTRS","SYNONYM"
"PUBLIC","ALL_TYPE_METHODS","SYNONYM"
"PUBLIC","ALL_TYPE_VERSIONS","SYNONYM"
"PUBLIC","ALL_UNUSED_COL_TABS","SYNONYM"
"PUBLIC","ALL_UPDATABLE_COLUMNS","SYNONYM"
"PUBLIC","ALL_USERS","SYNONYM"
"PUBLIC","ALL_USTATS","SYNONYM"
"PUBLIC","ALL_VARRAYS","SYNONYM"
"PUBLIC","ALL_VERSION_HVIEW","SYNONYM"
"PUBLIC","ALL_VIEWS","SYNONYM"
"PUBLIC","ALL_VIEWS_AE","SYNONYM"
"PUBLIC","ALL_WARNING_SETTINGS","SYNONYM"
"PUBLIC","ALL_WM_CONSTRAINTS","SYNONYM"
"PUBLIC","ALL_WM_CONSTRAINT_VIOLATIONS","SYNONYM"
"PUBLIC","ALL_WM_CONS_COLUMNS","SYNONYM"
"PUBLIC","ALL_WM_IND_COLUMNS","SYNONYM"
"PUBLIC","ALL_WM_IND_EXPRESSIONS","SYNONYM"
"PUBLIC","ALL_WM_LOCKED_TABLES","SYNONYM"
"PUBLIC","ALL_WM_MODIFIED_TABLES","SYNONYM"
"PUBLIC","ALL_WM_POLICIES","SYNONYM"
"PUBLIC","ALL_WM_RIC_INFO","SYNONYM"
"PUBLIC","ALL_WM_TAB_TRIGGERS","SYNONYM"
"PUBLIC","ALL_WM_VERSIONED_TABLES","SYNONYM"
"PUBLIC","ALL_WM_VT_ERRORS","SYNONYM"
"PUBLIC","ALL_WORKSPACES","SYNONYM"
"PUBLIC","ALL_WORKSPACE_PRIVS","SYNONYM"
"PUBLIC","ALL_WORKSPACE_SAVEPOINTS","SYNONYM"
"PUBLIC","ALL_XDS_ACL_REFRESH","SYNONYM"
"PUBLIC","ALL_XDS_ACL_REFSTAT","SYNONYM"
"PUBLIC","ALL_XDS_LATEST_ACL_REFSTAT","SYNONYM"
"PUBLIC","ALL_XMLTYPE_COLS","SYNONYM"
"PUBLIC","ALL_XML_INDEXES","SYNONYM"
"PUBLIC","ALL_XML_NESTED_TABLES","SYNONYM"
"PUBLIC","ALL_XML_OUT_OF_LINE_TABLES","SYNONYM"
"PUBLIC","ALL_XML_SCHEMAS","SYNONYM"
"PUBLIC","ALL_XML_SCHEMAS2","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_ATTRIBUTES","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_COMPLEX_TYPES","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_ELEMENTS","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_NAMESPACES","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_SIMPLE_TYPES","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_SUBSTGRP_HEAD","SYNONYM"
"PUBLIC","ALL_XML_SCHEMA_SUBSTGRP_MBRS","SYNONYM"
"PUBLIC","ALL_XML_TABLES","SYNONYM"
"PUBLIC","ALL_XML_TAB_COLS","SYNONYM"
"PUBLIC","ALL_XML_VIEWS","SYNONYM"
"PUBLIC","ALL_XML_VIEW_COLS","SYNONYM"
"PUBLIC","ALL_XSTREAM_ADMINISTRATOR","SYNONYM"
"PUBLIC","ALL_XSTREAM_INBOUND","SYNONYM"
"PUBLIC","ALL_XSTREAM_INBOUND_PROGRESS","SYNONYM"
"PUBLIC","ALL_XSTREAM_OUTBOUND","SYNONYM"
"PUBLIC","ALL_XSTREAM_OUTBOUND_PROGRESS","SYNONYM"
"PUBLIC","ALL_XSTREAM_OUT_SUPPORT_MODE","SYNONYM"
"PUBLIC","ALL_XSTREAM_RULES","SYNONYM"
"PUBLIC","ALL_XSTREAM_TRANSFORMATIONS","SYNONYM"
"PUBLIC","ALL_XS_ACES","SYNONYM"
"PUBLIC","ALL_XS_ACLS","SYNONYM"
"PUBLIC","ALL_XS_ACL_PARAMETERS","SYNONYM"
"PUBLIC","ALL_XS_APPLICABLE_OBJECTS","SYNONYM"
"PUBLIC","ALL_XS_APPLIED_POLICIES","SYNONYM"
"PUBLIC","ALL_XS_COLUMN_CONSTRAINTS","SYNONYM"
"PUBLIC","ALL_XS_IMPLIED_PRIVILEGES","SYNONYM"
"PUBLIC","ALL_XS_INHERITED_REALMS","SYNONYM"
"PUBLIC","ALL_XS_POLICIES","SYNONYM"
"PUBLIC","ALL_XS_PRIVILEGES","SYNONYM"
"PUBLIC","ALL_XS_REALM_CONSTRAINTS","SYNONYM"
"PUBLIC","ALL_XS_SECURITY_CLASSES","SYNONYM"
"PUBLIC","ALL_XS_SECURITY_CLASS_DEP","SYNONYM"
"PUBLIC","ALL_XTERNAL_LOC_PARTITIONS","SYNONYM"
"PUBLIC","ALL_XTERNAL_LOC_SUBPARTITIONS","SYNONYM"
"PUBLIC","ALL_XTERNAL_PART_TABLES","SYNONYM"
"PUBLIC","ALL_XTERNAL_TAB_PARTITIONS","SYNONYM"
"PUBLIC","ALL_XTERNAL_TAB_SUBPARTITIONS","SYNONYM"
"PUBLIC","ALL_XT_HIVE_TABLES_VALIDATION","SYNONYM"
"PUBLIC","ALL_ZONEMAPS","SYNONYM"
"PUBLIC","ALL_ZONEMAP_MEASURES","SYNONYM"
"PUBLIC","ALTERA_DATA_FECHAMENTO_EMPRESA","SYNONYM"
"PUBLIC","ANYDATA","SYNONYM"
"PUBLIC","ANYDATASET","SYNONYM"
"PUBLIC","ANYTYPE","SYNONYM"
"PUBLIC","AQ$INTERNET_USERS","SYNONYM"
"PUBLIC","AQ$_GET_CACHE_MSGBM","SYNONYM"
"PUBLIC","AQ$_UNFLUSHED_DEQUEUES","SYNONYM"
"PUBLIC","ASHVIEWER","SYNONYM"
"PUBLIC","AUDITABLE_OBJECT_ACTIONS","SYNONYM"
"PUBLIC","AUDITABLE_SYSTEM_ACTIONS","SYNONYM"
"PUBLIC","AUDIT_ACTIONS","SYNONYM"
"PUBLIC","AUDIT_UNIFIED_CONTEXTS","SYNONYM"
"PUBLIC","AUDIT_UNIFIED_ENABLED_POLICIES","SYNONYM"
"PUBLIC","AUDIT_UNIFIED_POLICIES","SYNONYM"
"PUBLIC","AUDIT_UNIFIED_POLICY_COMMENTS","SYNONYM"
"PUBLIC","AUD_PDB_LIST","SYNONYM"
"PUBLIC","AWRBL_DETAILS_TYPE","SYNONYM"
"PUBLIC","AWRBL_DETAILS_TYPE_TABLE","SYNONYM"
"PUBLIC","AWRBL_METRIC_TYPE","SYNONYM"
"PUBLIC","AWRBL_METRIC_TYPE_TABLE","SYNONYM"
"PUBLIC","AWRDRPT_TEXT_TYPE","SYNONYM"
"PUBLIC","AWRDRPT_TEXT_TYPE_TABLE","SYNONYM"
"PUBLIC","AWRRPT_CLB_ARY","SYNONYM"
"PUBLIC","AWRRPT_HTML_TYPE","SYNONYM"
"PUBLIC","AWRRPT_HTML_TYPE_TABLE","SYNONYM"
"PUBLIC","AWRRPT_INSTANCE_LIST_TYPE","SYNONYM"
"PUBLIC","AWRRPT_NUMBER_LIST_TYPE","SYNONYM"
"PUBLIC","AWRRPT_NUM_ARY","SYNONYM"
"PUBLIC","AWRRPT_ROW_TYPE","SYNONYM"
"PUBLIC","AWRRPT_TEXT_TYPE","SYNONYM"
"PUBLIC","AWRRPT_TEXT_TYPE_TABLE","SYNONYM"
"PUBLIC","AWRRPT_VARCHAR256_LIST_TYPE","SYNONYM"
"PUBLIC","AWRRPT_VCH_ARY","SYNONYM"
"PUBLIC","AWRSQRPT_TEXT_TYPE","SYNONYM"
"PUBLIC","AWRSQRPT_TEXT_TYPE_TABLE","SYNONYM"
"PUBLIC","AWR_CDB_ACTIVE_SESS_HISTORY","SYNONYM"
"PUBLIC","AWR_CDB_APPLY_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_ASH_SNAPSHOT","SYNONYM"
"PUBLIC","AWR_CDB_ASM_BAD_DISK","SYNONYM"
"PUBLIC","AWR_CDB_ASM_DISKGROUP","SYNONYM"
"PUBLIC","AWR_CDB_ASM_DISKGROUP_STAT","SYNONYM"
"PUBLIC","AWR_CDB_ASM_DISK_STAT_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_BASELINE","SYNONYM"
"PUBLIC","AWR_CDB_BASELINE_DETAILS","SYNONYM"
"PUBLIC","AWR_CDB_BASELINE_METADATA","SYNONYM"
"PUBLIC","AWR_CDB_BASELINE_TEMPLATE","SYNONYM"
"PUBLIC","AWR_CDB_BG_EVENT_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_BUFFERED_QUEUES","SYNONYM"
"PUBLIC","AWR_CDB_BUFFERED_SUBSCRIBERS","SYNONYM"
"PUBLIC","AWR_CDB_BUFFER_POOL_STAT","SYNONYM"
"PUBLIC","AWR_CDB_CAPTURE","SYNONYM"
"PUBLIC","AWR_CDB_CELL_CONFIG","SYNONYM"
"PUBLIC","AWR_CDB_CELL_CONFIG_DETAIL","SYNONYM"
"PUBLIC","AWR_CDB_CELL_DB","SYNONYM"
"PUBLIC","AWR_CDB_CELL_DISKTYPE","SYNONYM"
"PUBLIC","AWR_CDB_CELL_DISK_NAME","SYNONYM"
"PUBLIC","AWR_CDB_CELL_DISK_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_CELL_GLOBAL","SYNONYM"
"PUBLIC","AWR_CDB_CELL_GLOBAL_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_CELL_IOREASON","SYNONYM"
"PUBLIC","AWR_CDB_CELL_IOREASON_NAME","SYNONYM"
"PUBLIC","AWR_CDB_CELL_METRIC_DESC","SYNONYM"
"PUBLIC","AWR_CDB_CELL_NAME","SYNONYM"
"PUBLIC","AWR_CDB_CELL_OPEN_ALERTS","SYNONYM"
"PUBLIC","AWR_CDB_CHANNEL_WAITS","SYNONYM"
"PUBLIC","AWR_CDB_CLUSTER_INTERCON","SYNONYM"
"PUBLIC","AWR_CDB_COLORED_SQL","SYNONYM"
"PUBLIC","AWR_CDB_COMP_IOSTAT","SYNONYM"
"PUBLIC","AWR_CDB_CON_SYSMETRIC_HIST","SYNONYM"
"PUBLIC","AWR_CDB_CON_SYSMETRIC_SUMM","SYNONYM"
"PUBLIC","AWR_CDB_CON_SYSSTAT","SYNONYM"
"PUBLIC","AWR_CDB_CON_SYSTEM_EVENT","SYNONYM"
"PUBLIC","AWR_CDB_CON_SYS_TIME_MODEL","SYNONYM"
"PUBLIC","AWR_CDB_CR_BLOCK_SERVER","SYNONYM"
"PUBLIC","AWR_CDB_CURRENT_BLOCK_SERVER","SYNONYM"
"PUBLIC","AWR_CDB_DATABASE_INSTANCE","SYNONYM"
"PUBLIC","AWR_CDB_DATAFILE","SYNONYM"
"PUBLIC","AWR_CDB_DB_CACHE_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_DISPATCHER","SYNONYM"
"PUBLIC","AWR_CDB_DLM_MISC","SYNONYM"
"PUBLIC","AWR_CDB_DYN_REMASTER_STATS","SYNONYM"
"PUBLIC","AWR_CDB_ENQUEUE_STAT","SYNONYM"
"PUBLIC","AWR_CDB_EVENT_HISTOGRAM","SYNONYM"
"PUBLIC","AWR_CDB_EVENT_NAME","SYNONYM"
"PUBLIC","AWR_CDB_FILEMETRIC_HISTORY","SYNONYM"
"PUBLIC","AWR_CDB_FILESTATXS","SYNONYM"
"PUBLIC","AWR_CDB_IC_CLIENT_STATS","SYNONYM"
"PUBLIC","AWR_CDB_IC_DEVICE_STATS","SYNONYM"
"PUBLIC","AWR_CDB_IM_SEG_STAT","SYNONYM"
"PUBLIC","AWR_CDB_IM_SEG_STAT_OBJ","SYNONYM"
"PUBLIC","AWR_CDB_INSTANCE_RECOVERY","SYNONYM"
"PUBLIC","AWR_CDB_INST_CACHE_TRANSFER","SYNONYM"
"PUBLIC","AWR_CDB_INTERCONNECT_PINGS","SYNONYM"
"PUBLIC","AWR_CDB_IOSTAT_DETAIL","SYNONYM"
"PUBLIC","AWR_CDB_IOSTAT_FILETYPE","SYNONYM"
"PUBLIC","AWR_CDB_IOSTAT_FILETYPE_NAME","SYNONYM"
"PUBLIC","AWR_CDB_IOSTAT_FUNCTION","SYNONYM"
"PUBLIC","AWR_CDB_IOSTAT_FUNCTION_NAME","SYNONYM"
"PUBLIC","AWR_CDB_JAVA_POOL_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_LATCH","SYNONYM"
"PUBLIC","AWR_CDB_LATCH_CHILDREN","SYNONYM"
"PUBLIC","AWR_CDB_LATCH_MISSES_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_LATCH_NAME","SYNONYM"
"PUBLIC","AWR_CDB_LATCH_PARENT","SYNONYM"
"PUBLIC","AWR_CDB_LIBRARYCACHE","SYNONYM"
"PUBLIC","AWR_CDB_LMS_STATS","SYNONYM"
"PUBLIC","AWR_CDB_LOG","SYNONYM"
"PUBLIC","AWR_CDB_MEMORY_RESIZE_OPS","SYNONYM"
"PUBLIC","AWR_CDB_MEMORY_TARGET_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_MEM_DYNAMIC_COMP","SYNONYM"
"PUBLIC","AWR_CDB_METRIC_NAME","SYNONYM"
"PUBLIC","AWR_CDB_MTTR_TARGET_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_MUTEX_SLEEP","SYNONYM"
"PUBLIC","AWR_CDB_MVPARAMETER","SYNONYM"
"PUBLIC","AWR_CDB_OPTIMIZER_ENV","SYNONYM"
"PUBLIC","AWR_CDB_OSSTAT","SYNONYM"
"PUBLIC","AWR_CDB_OSSTAT_NAME","SYNONYM"
"PUBLIC","AWR_CDB_PARAMETER","SYNONYM"
"PUBLIC","AWR_CDB_PARAMETER_NAME","SYNONYM"
"PUBLIC","AWR_CDB_PDB_INSTANCE","SYNONYM"
"PUBLIC","AWR_CDB_PDB_IN_SNAP","SYNONYM"
"PUBLIC","AWR_CDB_PERSISTENT_QMN_CACHE","SYNONYM"
"PUBLIC","AWR_CDB_PERSISTENT_QUEUES","SYNONYM"
"PUBLIC","AWR_CDB_PERSISTENT_SUBS","SYNONYM"
"PUBLIC","AWR_CDB_PGASTAT","SYNONYM"
"PUBLIC","AWR_CDB_PGA_TARGET_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_PLAN_OPERATION_NAME","SYNONYM"
"PUBLIC","AWR_CDB_PLAN_OPTION_NAME","SYNONYM"
"PUBLIC","AWR_CDB_PROCESS_MEM_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_PROCESS_WAITTIME","SYNONYM"
"PUBLIC","AWR_CDB_RECOVERY_PROGRESS","SYNONYM"
"PUBLIC","AWR_CDB_REPLICATION_TBL_STATS","SYNONYM"
"PUBLIC","AWR_CDB_REPLICATION_TXN_STATS","SYNONYM"
"PUBLIC","AWR_CDB_RESOURCE_LIMIT","SYNONYM"
"PUBLIC","AWR_CDB_ROWCACHE_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_RSRC_CONSUMER_GROUP","SYNONYM"
"PUBLIC","AWR_CDB_RSRC_METRIC","SYNONYM"
"PUBLIC","AWR_CDB_RSRC_PDB_METRIC","SYNONYM"
"PUBLIC","AWR_CDB_RSRC_PLAN","SYNONYM"
"PUBLIC","AWR_CDB_RULE_SET","SYNONYM"
"PUBLIC","AWR_CDB_SEG_STAT","SYNONYM"
"PUBLIC","AWR_CDB_SEG_STAT_OBJ","SYNONYM"
"PUBLIC","AWR_CDB_SERVICE_NAME","SYNONYM"
"PUBLIC","AWR_CDB_SERVICE_STAT","SYNONYM"
"PUBLIC","AWR_CDB_SERVICE_WAIT_CLASS","SYNONYM"
"PUBLIC","AWR_CDB_SESSMETRIC_HISTORY","SYNONYM"
"PUBLIC","AWR_CDB_SESS_SGA_STATS","SYNONYM"
"PUBLIC","AWR_CDB_SESS_TIME_STATS","SYNONYM"
"PUBLIC","AWR_CDB_SGA","SYNONYM"
"PUBLIC","AWR_CDB_SGASTAT","SYNONYM"
"PUBLIC","AWR_CDB_SGA_TARGET_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_SHARED_POOL_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_SHARED_SERVER_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_SNAPSHOT","SYNONYM"
"PUBLIC","AWR_CDB_SNAP_ERROR","SYNONYM"
"PUBLIC","AWR_CDB_SQLBIND","SYNONYM"
"PUBLIC","AWR_CDB_SQLCOMMAND_NAME","SYNONYM"
"PUBLIC","AWR_CDB_SQLSTAT","SYNONYM"
"PUBLIC","AWR_CDB_SQLTEXT","SYNONYM"
"PUBLIC","AWR_CDB_SQL_BIND_METADATA","SYNONYM"
"PUBLIC","AWR_CDB_SQL_PLAN","SYNONYM"
"PUBLIC","AWR_CDB_SQL_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_SQL_WORKAREA_HSTGRM","SYNONYM"
"PUBLIC","AWR_CDB_STAT_NAME","SYNONYM"
"PUBLIC","AWR_CDB_STREAMS_APPLY_SUM","SYNONYM"
"PUBLIC","AWR_CDB_STREAMS_CAPTURE","SYNONYM"
"PUBLIC","AWR_CDB_STREAMS_POOL_ADVICE","SYNONYM"
"PUBLIC","AWR_CDB_SYSMETRIC_HISTORY","SYNONYM"
"PUBLIC","AWR_CDB_SYSMETRIC_SUMMARY","SYNONYM"
"PUBLIC","AWR_CDB_SYSSTAT","SYNONYM"
"PUBLIC","AWR_CDB_SYSSTAT_ID","SYNONYM"
"PUBLIC","AWR_CDB_SYSTEM_EVENT","SYNONYM"
"PUBLIC","AWR_CDB_SYS_TIME_MODEL","SYNONYM"
"PUBLIC","AWR_CDB_TABLESPACE","SYNONYM"
"PUBLIC","AWR_CDB_TABLESPACE_STAT","SYNONYM"
"PUBLIC","AWR_CDB_TABLE_SETTINGS","SYNONYM"
"PUBLIC","AWR_CDB_TBSPC_SPACE_USAGE","SYNONYM"
"PUBLIC","AWR_CDB_TEMPFILE","SYNONYM"
"PUBLIC","AWR_CDB_TEMPSTATXS","SYNONYM"
"PUBLIC","AWR_CDB_THREAD","SYNONYM"
"PUBLIC","AWR_CDB_TOPLEVELCALL_NAME","SYNONYM"
"PUBLIC","AWR_CDB_UNDOSTAT","SYNONYM"
"PUBLIC","AWR_CDB_WAITCLASSMET_HISTORY","SYNONYM"
"PUBLIC","AWR_CDB_WAITSTAT","SYNONYM"
"PUBLIC","AWR_CDB_WR_CONTROL","SYNONYM"
"PUBLIC","AWR_CDB_WR_SETTINGS","SYNONYM"
"PUBLIC","AWR_EXPORT_DUMP_ID_TYPE","SYNONYM"
"PUBLIC","AWR_OBJECT","SYNONYM"
"PUBLIC","AWR_OBJECT_INFO_TABLE_TYPE","SYNONYM"
"PUBLIC","AWR_OBJECT_INFO_TYPE","SYNONYM"
"PUBLIC","AWR_PDB_ACTIVE_SESS_HISTORY","SYNONYM"
"PUBLIC","AWR_PDB_APPLY_SUMMARY","SYNONYM"
"PUBLIC","AWR_PDB_ASH_SNAPSHOT","SYNONYM"
"PUBLIC","AWR_PDB_ASM_BAD_DISK","SYNONYM"
"PUBLIC","AWR_PDB_ASM_DISKGROUP","SYNONYM"
"PUBLIC","AWR_PDB_ASM_DISKGROUP_STAT","SYNONYM"
"PUBLIC","AWR_PDB_ASM_DISK_STAT_SUMMARY","SYNONYM"
"PUBLIC","AWR_PDB_BASELINE","SYNONYM"
"PUBLIC","AWR_PDB_BASELINE_DETAILS","SYNONYM"
"PUBLIC","AWR_PDB_BASELINE_METADATA","SYNONYM"
"PUBLIC","AWR_PDB_BASELINE_TEMPLATE","SYNONYM"
"PUBLIC","AWR_PDB_BG_EVENT_SUMMARY","SYNONYM"
"PUBLIC","AWR_PDB_BUFFERED_QUEUES","SYNONYM"
"PUBLIC","AWR_PDB_BUFFERED_SUBSCRIBERS","SYNONYM"
"PUBLIC","AWR_PDB_BUFFER_POOL_STAT","SYNONYM"
"PUBLIC","AWR_PDB_CAPTURE","SYNONYM"
"PUBLIC","AWR_PDB_CELL_CONFIG","SYNONYM"
"PUBLIC","AWR_PDB_CELL_CONFIG_DETAIL","SYNONYM"
"PUBLIC","AWR_PDB_CELL_DB","SYNONYM"
"PUBLIC","AWR_PDB_CELL_DISKTYPE","SYNONYM"
"PUBLIC","AWR_PDB_CELL_DISK_NAME","SYNONYM"
"PUBLIC","AWR_PDB_CELL_DISK_SUMMARY","SYNONYM"
"PUBLIC","AWR_PDB_CELL_GLOBAL","SYNONYM"
"PUBLIC","AWR_PDB_CELL_GLOBAL_SUMMARY","SYNONYM"
"PUBLIC","AWR_PDB_CELL_IOREASON","SYNONYM"
"PUBLIC","AWR_PDB_CELL_IOREASON_NAME","SYNONYM"
"PUBLIC","AWR_PDB_CELL_METRIC_DESC","SYNONYM"
"PUBLIC","AWR_PDB_CELL_NAME","SYNONYM"
"PUBLIC","AWR_PDB_CELL_OPEN_ALERTS","SYNONYM"
"PUBLIC","AWR_PDB_CHANNEL_WAITS","SYNONYM"
"PUBLIC","AWR_PDB_CLUSTER_INTERCON","SYNONYM"
"PUBLIC","AWR_PDB_COLORED_SQL","SYNONYM"
"PUBLIC","AWR_PDB_COMP_IOSTAT","SYNONYM"
"PUBLIC","AWR_PDB_CON_SYSMETRIC_HIST","SYNONYM"
"PUBLIC","AWR_PDB_CON_SYSMETRIC_SUMM","SYNONYM"
"PUBLIC","AWR_PDB_CON_SYSSTAT","SYNONYM"
"PUBLIC","AWR_PDB_CON_SYSTEM_EVENT","SYNONYM"
"PUBLIC","AWR_PDB_CON_SYS_TIME_MODEL","SYNONYM"
"PUBLIC","AWR_PDB_CR_BLOCK_SERVER","SYNONYM"
"PUBLIC","AWR_PDB_CURRENT_BLOCK_SERVER","SYNONYM"
"PUBLIC","AWR_PDB_DATABASE_INSTANCE","SYNONYM"
"PUBLIC","AWR_PDB_DATAFILE","SYNONYM"
"PUBLIC","AWR_PDB_DB_CACHE_ADVICE","SYNONYM"
"PUBLIC","AWR_PDB_DISPATCHER","SYNONYM"
"PUBLIC","AWR_PDB_DLM_MISC","SYNONYM"
"PUBLIC","AWR_PDB_DYN_REMASTER_STATS","SYNONYM"
"PUBLIC","AWR_PDB_ENQUEUE_STAT","SYNONYM"
"PUBLIC","AWR_PDB_EVENT_HISTOGRAM","SYNONYM"
"PUBLIC","AWR_PDB_EVENT_NAME","SYNONYM"
"PUBLIC","AWR_PDB_FILEMETRIC_HISTORY","SYNONYM"
"PUBLIC","AWR_PDB_FILESTATXS","SYNONYM"
"PUBLIC","AWR_PDB_IC_CLIENT_STATS","SYNONYM"
"PUBLIC","AWR_PDB_IC_DEVICE_STATS","SYNONYM"
"PUBLIC","AWR_PDB_IM_SEG_STAT","SYNONYM"
"PUBLIC","AWR_PDB_IM_SEG_STAT_OBJ","SYNONYM"
"PUBLIC","AWR_PDB_INSTANCE_RECOVERY","SYNONYM"
"PUBLIC","AWR_PDB_INST_CACHE_TRANSFER","SYNONYM"
"PUBLIC","AWR_PDB_INTERCONNECT_PINGS","SYNONYM"
"PUBLIC","AWR_PDB_IOSTAT_DETAIL","SYNONYM"
